work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,SE,FT,Machine Learning Scientist,182750,USD,182750,United States,Fully Remote,United States,M
2023,SE,FT,Research Scientist,212800,USD,212800,United States,No Remote Work,United States,L
2023,SE,FT,Research Scientist,124100,USD,124100,United States,No Remote Work,United States,L
2023,SE,FT,Research Engineer,196000,USD,196000,United States,No Remote Work,United States,M
2023,SE,FT,Research Engineer,142600,USD,142600,United States,No Remote Work,United States,M
2023,SE,FT,Business Intelligence Engineer,185000,USD,185000,United States,No Remote Work,United States,L
2023,SE,FT,Business Intelligence Engineer,79600,USD,79600,United States,No Remote Work,United States,L
2023,SE,FT,Data Architect,193000,USD,193000,United States,Fully Remote,United States,M
2023,SE,FT,Data Architect,110000,USD,110000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,245000,USD,245000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,185000,USD,185000,United States,No Remote Work,United States,M
2023,MI,FT,Data Engineer,154000,USD,154000,United States,No Remote Work,United States,M
2023,MI,FT,Data Engineer,103000,USD,103000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,80000,USD,80000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,70000,USD,70000,United States,No Remote Work,United States,M
2023,EX,FT,Data Engineer,250000,USD,250000,United States,No Remote Work,United States,M
2023,EX,FT,Data Engineer,225000,USD,225000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,90000,USD,90000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,80000,USD,80000,United States,No Remote Work,United States,M
2023,MI,FT,Data Analyst,50000,GBP,61520,United Kingdom,No Remote Work,United Kingdom,M
2023,MI,FT,Data Analyst,40000,GBP,49216,United Kingdom,No Remote Work,United Kingdom,M
2023,SE,FT,Data Engineer,205000,USD,205000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,167500,USD,167500,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,202600,USD,202600,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,168800,USD,168800,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,164000,USD,164000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,130000,USD,130000,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,240000,USD,240000,Ukraine,Fully Remote,Ukraine,M
2023,SE,FT,Machine Learning Engineer,220000,USD,220000,Ukraine,Fully Remote,Ukraine,M
2023,SE,FT,Data Scientist,168000,USD,168000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,130000,USD,130000,United States,Fully Remote,United States,M
2023,SE,FT,Data Engineer,185900,USD,185900,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,129300,USD,129300,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,297300,USD,297300,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,198200,USD,198200,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,190000,USD,190000,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,156000,USD,156000,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,205000,USD,205000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,152000,USD,152000,United States,No Remote Work,United States,M
2023,SE,FT,Data Science Practitioner,196500,USD,196500,United States,No Remote Work,United States,M
2023,SE,FT,Data Science Practitioner,97300,USD,97300,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,260000,USD,260000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,192000,USD,192000,United States,No Remote Work,United States,M
2023,SE,FT,Applied Scientist,216000,USD,216000,United States,Fully Remote,United States,M
2023,SE,FT,Applied Scientist,184000,USD,184000,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,192000,USD,192000,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,164000,USD,164000,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,227700,USD,227700,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,154836,USD,154836,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,160000,USD,160000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,140000,USD,140000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,168000,USD,168000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,130000,USD,130000,United States,Fully Remote,United States,M
2023,MI,FT,Machine Learning Engineer,285000,USD,285000,United States,No Remote Work,United States,L
2023,MI,FT,Machine Learning Engineer,190000,USD,190000,United States,No Remote Work,United States,L
2023,MI,FT,Research Scientist,405000,USD,405000,United States,No Remote Work,United States,L
2023,MI,FT,Research Scientist,270000,USD,270000,United States,No Remote Work,United States,L
2023,MI,FT,Data Engineer,214300,USD,214300,United States,No Remote Work,United States,M
2023,MI,FT,Data Engineer,108500,USD,108500,United States,No Remote Work,United States,M
2023,MI,FT,Data Scientist,145000,USD,145000,United States,Fully Remote,United States,M
2023,MI,FT,Data Scientist,115000,USD,115000,United States,Fully Remote,United States,M
2023,MI,FT,Data Science Engineer,130000,USD,130000,United States,Fully Remote,United States,M
2023,MI,FT,Data Science Engineer,113000,USD,113000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,194500,USD,194500,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,110250,USD,110250,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,295000,USD,295000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,177300,USD,177300,United States,No Remote Work,United States,M
2023,MI,FT,Data Analyst,45000,GBP,55368,United Kingdom,Fully Remote,United Kingdom,M
2023,MI,FT,Data Analyst,36000,GBP,44294,United Kingdom,Fully Remote,United Kingdom,M
2023,SE,FT,Data Scientist,136000,USD,136000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,104000,USD,104000,United States,Fully Remote,United States,M
2023,MI,FT,Applied Scientist,222200,USD,222200,United States,No Remote Work,United States,L
2023,MI,FT,Applied Scientist,136000,USD,136000,United States,No Remote Work,United States,L
2023,SE,FT,Applied Scientist,192000,USD,192000,United States,Fully Remote,United States,M
2023,SE,FT,Applied Scientist,164000,USD,164000,United States,Fully Remote,United States,M
2023,EN,FT,Data Engineer,220000,USD,220000,United States,No Remote Work,United States,M
2023,EN,FT,Data Engineer,187000,USD,187000,United States,No Remote Work,United States,M
2023,EX,FT,Director of Data Science,353200,USD,353200,United States,No Remote Work,United States,M
2023,EX,FT,Director of Data Science,249300,USD,249300,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,85000,USD,85000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,79000,USD,79000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,214500,USD,214500,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,132600,USD,132600,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,131000,USD,131000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,130000,USD,130000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,153600,USD,153600,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,106800,USD,106800,United States,No Remote Work,United States,M
2023,SE,FT,Applied Scientist,220000,USD,220000,United States,Fully Remote,United States,M
2023,SE,FT,Applied Scientist,163000,USD,163000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,168000,USD,168000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,130000,USD,130000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,107400,USD,107400,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,101500,USD,101500,United States,No Remote Work,United States,M
2023,EX,FT,Data Manager,80000,USD,80000,United States,No Remote Work,United States,M
2023,EX,FT,Data Manager,70000,USD,70000,United States,No Remote Work,United States,M
2023,MI,FT,Data Engineer,75000,EUR,80976,France,Partially Remote,France,M
2023,MI,FT,Research Scientist,300000,USD,300000,United States,No Remote Work,United States,M
2023,MI,FT,Research Scientist,100000,USD,100000,United States,No Remote Work,United States,M
2023,SE,FT,Data Architect,175000,USD,175000,United States,Fully Remote,United States,M
2023,SE,FT,Data Architect,135000,USD,135000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,164000,USD,164000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,130000,USD,130000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,300000,USD,300000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,211000,USD,211000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,276000,USD,276000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,184000,USD,184000,United States,No Remote Work,United States,M
2023,MI,FT,Data Analyst,115000,USD,115000,United States,Fully Remote,United States,M
2023,MI,FT,Data Analyst,110000,USD,110000,United States,Fully Remote,United States,M
2023,SE,FT,Data Engineer,139810,USD,139810,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,95325,USD,95325,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,167000,USD,167000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,150000,USD,150000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,144000,USD,144000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,96000,USD,96000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,140000,USD,140000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,125000,USD,125000,United States,No Remote Work,United States,M
2023,SE,FT,Analytics Engineer,145000,USD,145000,United States,Fully Remote,United States,M
2023,SE,FT,Analytics Engineer,116000,USD,116000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,161000,USD,161000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,116300,USD,116300,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,140000,USD,140000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,125000,USD,125000,United States,No Remote Work,United States,M
2023,SE,FT,Data Architect,175564,USD,175564,United States,Fully Remote,United States,M
2023,SE,FT,Data Architect,144854,USD,144854,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,225000,USD,225000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,166000,USD,166000,United States,No Remote Work,United States,M
2023,SE,FT,Analytics Engineer,190000,USD,190000,United States,No Remote Work,United States,M
2023,SE,FT,Analytics Engineer,150000,USD,150000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,225000,USD,225000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,166000,USD,166000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,151300,USD,151300,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,126100,USD,126100,United States,Fully Remote,United States,M
2023,SE,FT,Research Engineer,190000,USD,190000,United States,No Remote Work,United States,M
2023,SE,FT,Research Engineer,152000,USD,152000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,202600,USD,202600,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,168800,USD,168800,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,190000,USD,190000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,United States,No Remote Work,United States,M
2023,EX,FT,Data Analyst,180000,USD,180000,United States,Fully Remote,United States,M
2023,EX,FT,Data Analyst,125000,USD,125000,United States,Fully Remote,United States,M
2023,SE,FT,Business Intelligence Analyst,113000,USD,113000,United States,No Remote Work,United States,M
2023,SE,FT,Business Intelligence Analyst,90400,USD,90400,United States,No Remote Work,United States,M
2023,SE,FT,Business Intelligence Engineer,204300,USD,204300,United States,No Remote Work,United States,M
2023,SE,FT,Business Intelligence Engineer,139000,USD,139000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,282000,USD,282000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,208000,USD,208000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,185000,USD,185000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,124000,USD,124000,United States,No Remote Work,United States,M
2023,SE,FT,Research Scientist,240000,USD,240000,United States,No Remote Work,United States,M
2023,SE,FT,Research Scientist,157000,USD,157000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,212800,USD,212800,United States,No Remote Work,United States,L
2023,SE,FT,Machine Learning Engineer,111600,USD,111600,United States,No Remote Work,United States,L
2023,SE,FT,Data Architect,183000,USD,183000,United States,No Remote Work,United States,M
2023,SE,FT,Data Architect,147000,USD,147000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,169000,USD,169000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,91000,USD,91000,United States,No Remote Work,United States,M
2023,SE,FT,Data Architect,210000,USD,210000,United States,No Remote Work,United States,M
2023,SE,FT,Data Architect,160000,USD,160000,United States,No Remote Work,United States,M
2023,MI,FT,Data Analyst,70900,USD,70900,United States,No Remote Work,United States,M
2023,MI,FT,Data Analyst,49000,USD,49000,United States,No Remote Work,United States,M
2023,SE,FT,Data Architect,193000,USD,193000,United States,No Remote Work,United States,M
2023,SE,FT,Data Architect,128000,USD,128000,United States,No Remote Work,United States,M
